,SEASON_ID,GAME_ID,MATCHUP,GAME_DATE,TEAM_ID,Date,VH,Team,Final,Open,Close,ML
28379,,,,,,2018-05-08,H,GSW,113,12,12,-1000
28380,,,,,,2018-05-09,V,PHI,112,205,204.5,105
28381,,,,,,2018-05-09,H,BOS,114,pk,1.5,-125
28382,,,,,,2018-05-13,V,CLE,83,203,1,-120
28383,,,,,,2018-05-13,H,BOS,108,1.5,204.5,100
28384,,,,,,2018-05-14,V,GSW,119,225,225.5,110
28385,,,,,,2018-05-14,H,HOU,106,1.5,1.5,-130
28386,,,,,,2018-05-15,V,CLE,94,202.5,205,-110
28387,,,,,,2018-05-15,H,BOS,107,pk,pk,-110
28388,,,,,,2018-05-16,V,GSW,105,224.5,225.5,110
28389,,,,,,2018-05-16,H,HOU,127,2,2,-130
28390,,,,,,2018-05-19,V,BOS,86,204.5,207,260
28391,,,,,,2018-05-19,H,CLE,116,5.5,7,-330
28392,,,,,,2018-05-20,V,HOU,85,226.5,226,285
28393,,,,,,2018-05-20,H,GSW,126,7.5,7.5,-355
28394,,,,,,2018-05-21,V,BOS,102,206.5,204.5,256
28395,,,,,,2018-05-21,H,CLE,111,7,7,-315
28396,,,,,,2018-05-22,V,HOU,95,224,227.5,344
28397,,,,,,2018-05-22,H,GSW,92,8.5,8,-440
28398,,,,,,2018-05-23,V,CLE,83,206,204,110
28399,,,,,,2018-05-23,H,BOS,96,1.5,2,-130
28400,,,,,,2018-05-24,V,GSW,94,219,1,-115
28401,,,,,,2018-05-24,H,HOU,98,1,219.5,-105
28402,,,,,,2018-05-25,V,BOS,99,201.5,202.5,252
28403,,,,,,2018-05-25,H,CLE,109,7,6.5,-310
28404,,,,,,2018-05-26,V,HOU,86,213.5,214.5,755
28405,,,,,,2018-05-26,H,GSW,115,10.5,12.5,-1200
28406,,,,,,2018-05-27,V,CLE,87,201.5,196.5,140
28407,,,,,,2018-05-27,H,BOS,79,2.5,3.5,-160
28408,,,,,,2018-05-28,V,GSW,101,4,6,-265
28409,,,,,,2018-05-28,H,HOU,92,210,208,218
28410,,,,,,2018-05-31,V,CLE,114,215.5,218,664
28411,,,,,,2018-05-31,H,GSW,124,11.5,13,-1000
28412,,,,,,2018-06-03,V,CLE,103,216,216,447
28413,,,,,,2018-06-03,H,GSW,122,12.5,11.5,-600
28414,,,,,,2018-06-06,V,GSW,110,5,3,-150
28415,,,,,,2018-06-06,H,CLE,102,217.5,216,130
28416,,,,,,2018-06-08,V,GSW,108,5.5,4.5,-180
28417,,,,,,2018-06-08,H,CLE,85,216,216.5,155
28418,,,,,,2018-10-16,V,PHI,87,208.5,211.5,170
28419,,,,,,2018-10-16,H,BOS,105,5,4.5,-200
28420,,,,,,2018-10-16,V,OKC,100,223.5,220.5,711
28421,,,,,,2018-10-16,H,GSW,108,11.5,12,-1100
28422,,,,,,2018-10-17,V,MEM,83,209,204.5,263
28423,,,,,,2018-10-17,H,IND,111,7,7.5,-325
28424,,,,,,2018-10-17,V,MIL,113,1.5,3,-165
28425,,,,,,2018-10-17,H,CHA,112,217,222,144
28426,,,,,,2018-10-17,V,MIA,101,2,2.5,-135
28427,,,,,,2018-10-17,H,ORL,104,210.5,208,115
28428,,,,,,2018-10-17,V,BKN,100,212,213,211
28429,,,,,,2018-10-17,H,DET,103,4.5,6,-255
28430,,,,,,2018-10-17,V,ATL,107,213.5,216.5,148
28431,,,,,,2018-10-17,H,NYK,126,3.5,4,-170
28432,,,,,,2018-10-17,V,CLE,104,214,215.5,797
28433,,,,,,2018-10-17,H,TOR,116,11.5,12.5,-1300
28434,,,,,,2018-10-17,V,NOP,131,229.5,233,278
28435,,,,,,2018-10-17,H,HOU,112,7.5,8,-345
28436,,,,,,2018-10-17,V,MIN,108,210.5,212,125
28437,,,,,,2018-10-17,H,SAS,112,1,2.5,-145
28438,,,,,,2018-10-17,V,UTA,123,7.5,8.5,-400
28439,,,,,,2018-10-17,H,SAC,117,208,205.5,317
28440,,,,,,2018-10-17,V,DAL,100,215,2.5,-130
28441,,,,,,2018-10-17,H,PHX,121,1,212.5,110
28442,,,,,,2018-10-17,V,DEN,107,227,2,-125
28443,,,,,,2018-10-17,H,LAC,98,pk,222.5,105
28444,,,,,,2018-10-18,V,CHI,108,215,221,733
28445,,,,,,2018-10-18,H,PHI,127,11,12.5,-1150
28446,,,,,,2018-10-18,V,MIA,113,212,215,215
28447,,,,,,2018-10-18,H,WAS,112,4,6,-260
28448,,,,,,2018-10-18,V,LAL,119,222,224,135
28449,,,,,,2018-10-18,H,POR,128,2.5,3,-155
28450,,,,,,2018-10-19,V,CHA,120,pk,1.5,-125
28451,,,,,,2018-10-19,H,ORL,88,217,215.5,105
28452,,,,,,2018-10-19,V,NYK,105,218.5,222,148
28453,,,,,,2018-10-19,H,BKN,107,3,4,-170
28454,,,,,,2018-10-19,V,SAC,129,228,232.5,664
28455,,,,,,2018-10-19,H,NOP,149,10.5,11.5,-1000
28456,,,,,,2018-10-19,V,BOS,101,206,209.5,135
28457,,,,,,2018-10-19,H,TOR,113,3,3,-155
28458,,,,,,2018-10-19,V,CLE,123,223.5,223,334
28459,,,,,,2018-10-19,H,MIN,131,8,8.5,-425
28460,,,,,,2018-10-19,V,ATL,117,208.5,217,237
28461,,,,,,2018-10-19,H,MEM,131,6.5,7,-290
28462,,,,,,2018-10-19,V,IND,101,214.5,217,144
28463,,,,,,2018-10-19,H,MIL,118,3,3.5,-165
28464,,,,,,2018-10-19,V,GSW,124,2,2.5,-135
28465,,,,,,2018-10-19,H,UTA,123,218,217.5,115
28466,,,,,,2018-10-19,V,OKC,92,215.5,214,130
28467,,,,,,2018-10-19,H,LAC,108,1.5,3,-150
28468,,,,,,2018-10-20,V,TOR,117,1,219.5,110
28469,,,,,,2018-10-20,H,WAS,113,216.5,2,-130
28470,,,,,,2018-10-20,V,BKN,112,210.5,214.5,303
28471,,,,,,2018-10-20,H,IND,132,9,8,-380
28472,,,,,,2018-10-20,V,ORL,115,217,217.5,797
28473,,,,,,2018-10-20,H,PHI,116,11.5,12.5,-1300
28474,,,,,,2018-10-20,V,BOS,103,8,9.5,-500
28475,,,,,,2018-10-20,H,NYK,101,211.5,210.5,384
28476,,,,,,2018-10-20,V,CHA,113,216.5,220.5,135
28477,,,,,,2018-10-20,H,MIA,112,5,3.5,-155
28478,,,,,,2018-10-20,V,DET,118,2.5,5,-200
28479,,,,,,2018-10-20,H,CHI,116,214,217,170
28480,,,,,,2018-10-20,V,MIN,136,2.5,220.5,110
28481,,,,,,2018-10-20,H,DAL,140,216,2,-130
28482,,,,,,2018-10-20,V,PHX,91,223,224.5,459
28483,,,,,,2018-10-20,H,DEN,119,9,10.5,-620
28484,,,,,,2018-10-20,V,SAS,108,213,214,172
28485,,,,,,2018-10-20,H,POR,121,4,5,-205
28486,,,,,,2018-10-20,V,HOU,124,2,3.5,-160
28487,,,,,,2018-10-20,H,LAL,115,235,237.5,140
28488,,,,,,2018-10-21,V,ATL,133,226.5,232.5,303
28489,,,,,,2018-10-21,H,CLE,111,5.5,8,-380
28490,,,,,,2018-10-21,V,SAC,131,219.5,222.5,477
28491,,,,,,2018-10-21,H,OKC,120,8.5,10.5,-650
28492,,,,,,2018-10-21,V,GSW,98,3,4.5,-189
28493,,,,,,2018-10-21,H,DEN,100,230,230.5,163
28494,,,,,,2018-10-21,V,HOU,112,2.5,220.5,115
28495,,,,,,2018-10-21,H,LAC,115,225,2.5,-135
28496,,,,,,2018-10-22,V,CHA,106,221,225,317
28497,,,,,,2018-10-22,H,TOR,127,9,8.5,-400
28498,,,,,,2018-10-22,V,ORL,93,212,211.5,611
28499,,,,,,2018-10-22,H,BOS,90,12,11,-894
28500,,,,,,2018-10-22,V,IND,91,221.5,229.5,110
28501,,,,,,2018-10-22,H,MIN,101,2,2,-130
28502,,,,,,2018-10-22,V,NYK,113,222,227,614
28503,,,,,,2018-10-22,H,MIL,124,10,11.5,-900
28504,,,,,,2018-10-22,V,CHI,109,228.5,229,170
28505,,,,,,2018-10-22,H,DAL,115,4.5,5,-200
28506,,,,,,2018-10-22,V,MEM,92,218,213.5,506
28507,,,,,,2018-10-22,H,UTA,84,9,11,-700
28508,,,,,,2018-10-22,V,WAS,125,226,228,160
28509,,,,,,2018-10-22,H,POR,124,4.5,4.5,-185
28510,,,,,,2018-10-22,V,SAS,143,222.5,226.5,110
28511,,,,,,2018-10-22,H,LAL,142,1,2,-130
28512,,,,,,2018-10-22,V,PHX,103,228.5,227.5,797
28513,,,,,,2018-10-22,H,GSW,123,13,12.5,-1300
28514,,,,,,2018-10-23,V,PHI,132,3,1,-120
28515,,,,,,2018-10-23,H,DET,133,219,214.5,100
28516,,,,,,2018-10-23,V,LAC,109,233,237.5,203
28517,,,,,,2018-10-23,H,NOP,116,5.5,5.5,-245
28518,,,,,,2018-10-23,V,SAC,112,227,229.5,614
28519,,,,,,2018-10-23,H,DEN,126,11.5,12,-900
28520,,,,,,2018-10-24,V,BKN,102,228,226,125
28521,,,,,,2018-10-24,H,CLE,86,3,2.5,-145
28522,,,,,,2018-10-24,V,DAL,104,2.5,2,-130
28523,,,,,,2018-10-24,H,ATL,111,231.5,235.5,110
28524,,,,,,2018-10-24,V,NYK,87,224,218,300
28525,,,,,,2018-10-24,H,MIA,110,8,8,-400
28526,,,,,,2018-10-24,V,MIN,105,226,226.5,325
28527,,,,,,2018-10-24,H,TOR,112,8,8.5,-425
28528,,,,,,2018-10-24,V,CHA,110,3.5,4.5,-200
28529,,,,,,2018-10-24,H,CHI,112,227,229.5,170
28530,,,,,,2018-10-24,V,UTA,100,218.5,217.5,-105
28531,,,,,,2018-10-24,H,HOU,89,3.5,1,-115
28532,,,,,,2018-10-24,V,IND,116,215,210.5,105
28533,,,,,,2018-10-24,H,SAS,96,2,1.5,-125
28534,,,,,,2018-10-24,V,PHI,108,224.5,228.5,180
28535,,,,,,2018-10-24,H,MIL,123,4.5,5,-220
28536,,,,,,2018-10-24,V,LAL,131,2,5.5,-230
28537,,,,,,2018-10-24,H,PHX,113,234,238,185
28538,,,,,,2018-10-24,V,MEM,92,2,2.5,-140
28539,,,,,,2018-10-24,H,SAC,97,220,220.5,120
28540,,,,,,2018-10-24,V,WAS,122,231.5,235.5,450
28541,,,,,,2018-10-24,H,GSW,144,9.5,10,-650
28542,,,,,,2018-10-25,V,CLE,103,223.5,216.5,375
28543,,,,,,2018-10-25,H,DET,110,6.5,9.5,-500
28544,,,,,,2018-10-25,V,POR,128,3.5,3.5,-170
28545,,,,,,2018-10-25,H,ORL,114,219,213.5,145
28546,,,,,,2018-10-25,V,BOS,101,209,219,-110
28547,,,,,,2018-10-25,H,OKC,95,1.5,pk,-110
28548,,,,,,2018-10-25,V,DEN,114,3.5,1.5,-120
28549,,,,,,2018-10-25,H,LAL,121,239,235,100
28550,,,,,,2018-10-26,V,CHI,106,228,223,450
28551,,,,,,2018-10-26,H,CHA,135,8,10.5,-650
28552,,,,,,2018-10-26,V,DAL,107,229,221.5,650
28553,,,,,,2018-10-26,H,TOR,116,10.5,11.5,-1000
28554,,,,,,2018-10-26,V,GSW,128,11.5,11.5,-1000
28555,,,,,,2018-10-26,H,NYK,100,228,225,650
28556,,,,,,2018-10-26,V,BKN,115,234,231.5,375
28557,,,,,,2018-10-26,H,NOP,117,9.5,9,-500
28558,,,,,,2018-10-26,V,LAC,133,219,217.5,150
28559,,,,,,2018-10-26,H,HOU,113,3,4,-180
28560,,,,,,2018-10-26,V,MIL,125,2,2,-130
28561,,,,,,2018-10-26,H,MIN,95,232,233,110
28562,,,,,,2018-10-26,V,WAS,112,4.5,5.5,-240
28563,,,,,,2018-10-26,H,SAC,116,236,236,190
28564,,,,,,2018-10-27,V,BOS,109,3.5,3.5,-160
28565,,,,,,2018-10-27,H,DET,89,205.5,212,140
28566,,,,,,2018-10-27,V,UTA,132,226,6,-260
28567,,,,,,2018-10-27,H,NOP,111,pk,220.5,210
28568,,,,,,2018-10-27,V,CHA,103,230.5,232.5,230
28569,,,,,,2018-10-27,H,PHI,105,6,7,-280
28570,,,,,,2018-10-27,V,CHI,97,231.5,232.5,190
28571,,,,,,2018-10-27,H,ATL,85,4,5.5,-240
28572,,,,,,2018-10-27,V,IND,119,6.5,7.5,-350
28573,,,,,,2018-10-27,H,CLE,107,215,213.5,275
28574,,,,,,2018-10-27,V,POR,111,222,220.5,105
28575,,,,,,2018-10-27,H,MIA,120,1,1.5,-125
28576,,,,,,2018-10-27,V,PHX,96,206.5,207,275
28577,,,,,,2018-10-27,H,MEM,117,9.5,7.5,-350
28578,,,,,,2018-10-27,V,LAL,106,221,1,-115
28579,,,,,,2018-10-27,H,SAS,110,1.5,232.5,-105
28580,,,,,,2018-10-27,V,ORL,91,222,220,375
28581,,,,,,2018-10-27,H,MIL,113,9,9,-500
28582,,,,,,2018-10-28,V,GSW,120,10,9.5,-650
28583,,,,,,2018-10-28,H,BKN,114,226,227,450
28584,,,,,,2018-10-28,V,PHX,110,218,220.5,1000
28585,,,,,,2018-10-28,H,OKC,117,11.5,13,-2000
28586,,,,,,2018-10-28,V,UTA,113,3.5,4.5,-200
28587,,,,,,2018-10-28,H,DAL,104,217,214,170
28588,,,,,,2018-10-28,V,WAS,104,228,229,145
28589,,,,,,2018-10-28,H,LAC,136,4,3.5,-170
28590,,,,,,2018-10-29,V,ATL,92,229.5,231,650
28591,,,,,,2018-10-29,H,PHI,113,11,11,-1000
28592,,,,,,2018-10-29,V,POR,103,220.5,215.5,145
28593,,,,,,2018-10-29,H,IND,93,3,4,-170
28594,,,,,,2018-10-29,V,SAC,123,227,227,375
28595,,,,,,2018-10-29,H,MIA,113,8,9.5,-500
28596,,,,,,2018-10-29,V,BKN,96,217.5,215,100
28597,,,,,,2018-10-29,H,NYK,115,1.5,1,-120
28598,,,,,,2018-10-29,V,TOR,109,1,2,-130
28599,,,,,,2018-10-29,H,MIL,124,220.5,222.5,110
28600,,,,,,2018-10-29,V,GSW,149,11,11,-900
28601,,,,,,2018-10-29,H,CHI,124,231,227,600
28602,,,,,,2018-10-29,V,LAL,120,238.5,1.5,-125
28603,,,,,,2018-10-29,H,MIN,124,1,240,105
28604,,,,,,2018-10-29,V,DAL,108,219,214.5,250
28605,,,,,,2018-10-29,H,SAS,113,6.5,7,-310
28606,,,,,,2018-10-29,V,NOP,111,232.5,229.5,375
28607,,,,,,2018-10-29,H,DEN,116,7,9.5,-500
28608,,,,,,2018-10-30,V,ATL,114,226,226.5,172
28609,,,,,,2018-10-30,H,CLE,136,3,4.5,-205
28610,,,,,,2018-10-30,V,MIA,113,220,221,140
28611,,,,,,2018-10-30,H,CHA,125,3.5,3.5,-160
28612,,,,,,2018-10-30,V,SAC,107,224,220.5,170
28613,,,,,,2018-10-30,H,ORL,99,4,4.5,-200
28614,,,,,,2018-10-30,V,DET,105,207.5,212,371
28615,,,,,,2018-10-30,H,BOS,108,8.5,8.5,-480
28616,,,,,,2018-10-30,V,PHI,112,222,228,215
28617,,,,,,2018-10-30,H,TOR,129,6.5,6,-260
28618,,,,,,2018-10-30,V,POR,104,224.5,223.5,170
28619,,,,,,2018-10-30,H,HOU,85,2.5,4.5,-200
28620,,,,,,2018-10-30,V,LAC,110,224,228.5,144
28621,,,,,,2018-10-30,H,OKC,128,2.5,4,-165
28622,,,,,,2018-10-30,V,WAS,95,218.5,220.5,-105
28623,,,,,,2018-10-30,H,MEM,107,1,1,-115
28624,,,,,,2018-10-31,V,DET,119,1,217,110
28625,,,,,,2018-10-31,H,BKN,120,214,2,-130
28626,,,,,,2018-10-31,V,DEN,108,8.5,8,-400
28627,,,,,,2018-10-31,H,CHI,107,226.5,221,317
28628,,,,,,2018-10-31,V,IND,107,5.5,6,-256
28629,,,,,,2018-10-31,H,NYK,101,211.5,208.5,212
28630,,,,,,2018-10-31,V,UTA,125,2.5,7,-320
28631,,,,,,2018-10-31,H,MIN,128,223,222,260
28632,,,,,,2018-10-31,V,NOP,121,234,241,386
28633,,,,,,2018-10-31,H,GSW,131,12,8.5,-502
28634,,,,,,2018-10-31,V,SAS,120,7.5,6.5,-350
28635,,,,,,2018-10-31,H,PHX,90,219,215,281
28636,,,,,,2018-10-31,V,DAL,113,235,234,318
28637,,,,,,2018-10-31,H,LAL,114,7,7.5,-402
28638,,,,,,2018-11-01,V,OKC,111,227,231,100
28639,,,,,,2018-11-01,H,CHA,107,1,1,-120
28640,,,,,,2018-11-01,V,LAC,113,229.5,229,190
28641,,,,,,2018-11-01,H,PHI,122,4.5,5.5,-240
28642,,,,,,2018-11-01,V,DEN,110,5,5,-230
28643,,,,,,2018-11-01,H,CLE,91,222,218.5,185
28644,,,,,,2018-11-01,V,SAC,146,2,2,-135
28645,,,,,,2018-11-01,H,ATL,115,230,234,115
28646,,,,,,2018-11-01,V,MIL,113,215,220.5,120
28647,,,,,,2018-11-01,H,BOS,117,3,2.5,-140
28648,,,,,,2018-11-01,V,NOP,119,237,229.5,275
28649,,,,,,2018-11-01,H,POR,132,4,8,-350
28650,,,,,,2018-11-02,V,LAC,120,3.5,3.5,-170
28651,,,,,,2018-11-02,H,ORL,95,220,219.5,145
28652,,,,,,2018-11-02,V,HOU,119,4.5,4,-190
28653,,,,,,2018-11-02,H,BKN,111,219.5,220.5,160
28654,,,,,,2018-11-02,V,OKC,134,233.5,233,145
28655,,,,,,2018-11-02,H,WAS,111,2.5,3.5,-170
28656,,,,,,2018-11-02,V,IND,107,7.5,7,-310
28657,,,,,,2018-11-02,H,CHI,105,211.5,213.5,250
28658,,,,,,2018-11-02,V,NYK,118,216.5,216,200
28659,,,,,,2018-11-02,H,DAL,106,6,5.5,-250
28660,,,,,,2018-11-02,V,MEM,110,202,201.5,275
28661,,,,,,2018-11-02,H,UTA,100,8,8,-350
28662,,,,,,2018-11-02,V,TOR,107,10,10,-650
28663,,,,,,2018-11-02,H,PHX,98,226,226.5,450
28664,,,,,,2018-11-02,V,MIN,99,243,243.5,550
28665,,,,,,2018-11-02,H,GSW,116,11,10.5,-800
28666,,,,,,2018-11-03,V,DET,99,224.5,221,275
28667,,,,,,2018-11-03,H,PHI,109,7.5,7.5,-350
28668,,,,,,2018-11-03,V,BOS,101,1,3.5,-165
28669,,,,,,2018-11-03,H,IND,102,207.5,205.5,142
28670,,,,,,2018-11-03,V,CLE,94,226,222,450
28671,,,,,,2018-11-03,H,CHA,126,9.5,10,-650
28672,,,,,,2018-11-03,V,MIA,118,5.5,5.5,-240
28673,,,,,,2018-11-03,H,ATL,123,226.5,225.5,190
28674,,,,,,2018-11-03,V,HOU,96,8,8.5,-425
28675,,,,,,2018-11-03,H,CHI,88,227,223.5,325
28676,,,,,,2018-11-03,V,NOP,95,231.5,227,105
28677,,,,,,2018-11-03,H,SAS,109,3,2,-125
28678,,,,,,2018-11-03,V,UTA,88,208,209.5,160
28679,,,,,,2018-11-03,H,DEN,103,4,4.5,-190
28680,,,,,,2018-11-03,V,LAL,114,238,236,135
28681,,,,,,2018-11-03,H,POR,110,3.5,3.5,-155
28682,,,,,,2018-11-04,V,SAC,109,234,235,450
28683,,,,,,2018-11-04,H,MIL,144,10,10,-650
28684,,,,,,2018-11-04,V,PHI,97,4,4,-180
28685,,,,,,2018-11-04,H,BKN,122,226,224,150
28686,,,,,,2018-11-04,V,NYK,95,228,223.5,240
28687,,,,,,2018-11-04,H,WAS,108,6.5,6.5,-300
28688,,,,,,2018-11-04,V,ORL,117,209,207,280
28689,,,,,,2018-11-04,H,SAS,110,8,7.5,-360
28690,,,,,,2018-11-04,V,MEM,100,3,4,-190
28691,,,,,,2018-11-04,H,PHX,102,210.5,211,160
28692,,,,,,2018-11-04,V,MIN,81,231,228,225
28693,,,,,,2018-11-04,H,POR,111,4,6,-275
28694,,,,,,2018-11-04,V,TOR,121,3,235,105
28695,,,,,,2018-11-04,H,LAL,107,233,1.5,-125
28696,,,,,,2018-11-05,V,HOU,98,212,216,-110
28697,,,,,,2018-11-05,H,IND,94,pk,pk,-110
28698,,,,,,2018-11-05,V,MIA,120,218,219.5,130
28699,,,,,,2018-11-05,H,DET,115,3.5,3,-150
28700,,,,,,2018-11-05,V,CLE,100,212,214,150
28701,,,,,,2018-11-05,H,ORL,102,3.5,4,-180
28702,,,,,,2018-11-05,V,CHI,116,216,213,130
28703,,,,,,2018-11-05,H,NYK,115,2.5,3,-150
28704,,,,,,2018-11-05,V,NOP,116,236,235.5,140
28705,,,,,,2018-11-05,H,OKC,122,4.5,3.5,-160
28706,,,,,,2018-11-05,V,BOS,107,203,209.5,100
28707,,,,,,2018-11-05,H,DEN,115,2,1,-120
28708,,,,,,2018-11-05,V,TOR,124,1.5,214.5,135
28709,,,,,,2018-11-05,H,UTA,111,217,3,-155
28710,,,,,,2018-11-05,V,MEM,101,219,221,1000
28711,,,,,,2018-11-05,H,GSW,117,14,14,-2000
28712,,,,,,2018-11-05,V,MIN,109,228,233,190
28713,,,,,,2018-11-05,H,LAC,120,5,5.5,-240
28714,,,,,,2018-11-06,V,ATL,102,232,232,600
28715,,,,,,2018-11-06,H,CHA,113,11,11.5,-900
28716,,,,,,2018-11-06,V,WAS,100,225.5,1.5,-125
28717,,,,,,2018-11-06,H,DAL,119,1,228,105
28718,,,,,,2018-11-06,V,BKN,104,219.5,2.5,-140
28719,,,,,,2018-11-06,H,PHX,82,pk,221,120
28720,,,,,,2018-11-06,V,MIL,103,230,2,-130
28721,,,,,,2018-11-06,H,POR,118,1,230,110
28722,,,,,,2018-11-07,V,DET,103,1,3,-155
28723,,,,,,2018-11-07,H,ORL,96,211.5,213,135
28724,,,,,,2018-11-07,V,OKC,95,5.5,6.5,-280
28725,,,,,,2018-11-07,H,CLE,86,219.5,217,230
28726,,,,,,2018-11-07,V,NYK,112,1,1.5,-120
28727,,,,,,2018-11-07,H,ATL,107,222.5,225,100
28728,,,,,,2018-11-07,V,SAS,88,215.5,215.5,-105
28729,,,,,,2018-11-07,H,MIA,95,1.5,1,-115
28730,,,,,,2018-11-07,V,DEN,87,3.5,3.5,-160
28731,,,,,,2018-11-07,H,MEM,89,205.5,203.5,140
28732,,,,,,2018-11-07,V,CHI,98,230.5,228,550
28733,,,,,,2018-11-07,H,NOP,107,10.5,11,-800
28734,,,,,,2018-11-07,V,PHI,100,216,215.5,125
28735,,,,,,2018-11-07,H,IND,94,2.5,2.5,-145
28736,,,,,,2018-11-07,V,DAL,102,218.5,213.5,400
28737,,,,,,2018-11-07,H,UTA,117,10,9.5,-550
28738,,,,,,2018-11-07,V,TOR,114,8,9,-550
28739,,,,,,2018-11-07,H,SAC,105,233.5,233.5,400
28740,,,,,,2018-11-07,V,MIN,110,237,238.5,220
28741,,,,,,2018-11-07,H,LAL,114,5,6,-270
28742,,,,,,2018-11-08,V,HOU,80,4.5,5,-210
28743,,,,,,2018-11-08,H,OKC,98,214.5,214,175
28744,,,,,,2018-11-08,V,BOS,116,8.5,9.5,-500
28745,,,,,,2018-11-08,H,PHX,109,211,214.5,375
28746,,,,,,2018-11-08,V,LAC,105,225.5,225.5,180
28747,,,,,,2018-11-08,H,POR,116,4.5,5,-220
28748,,,,,,2018-11-08,V,MIL,134,238.5,242,220
28749,,,,,,2018-11-08,H,GSW,111,6,5.5,-270
28750,,,,,,2018-11-09,V,WAS,108,3,4,-170
28751,,,,,,2018-11-09,H,ORL,117,216.5,221.5,145
28752,,,,,,2018-11-09,V,CHA,132,223.5,227,190
28753,,,,,,2018-11-09,H,PHI,133,5,5.5,-240
28754,,,,,,2018-11-09,V,DET,124,5,5.5,-250
28755,,,,,,2018-11-09,H,ATL,109,223.5,228,200
28756,,,,,,2018-11-09,V,IND,110,209.5,2.5,-135
28757,,,,,,2018-11-09,H,MIA,102,1,207,115
28758,,,,,,2018-11-09,V,BKN,112,9.5,215,350
28759,,,,,,2018-11-09,H,DEN,110,209.5,8.5,-450
28760,,,,,,2018-11-09,V,BOS,115,210,205,220
28761,,,,,,2018-11-09,H,UTA,123,3,6,-270
28762,,,,,,2018-11-09,V,MIN,110,3,2,-135
28763,,,,,,2018-11-09,H,SAC,121,234.5,234,115
28764,,,,,,2018-11-10,V,NYK,112,218.5,217.5,1000
28765,,,,,,2018-11-10,H,TOR,128,14,14.5,-2000
28766,,,,,,2018-11-10,V,MIL,126,3,4,-190
28767,,,,,,2018-11-10,H,LAC,128,231.5,233.5,160
28768,,,,,,2018-11-10,V,PHX,99,228,228.5,375
28769,,,,,,2018-11-10,H,NOP,119,10,9,-500
28770,,,,,,2018-11-10,V,CLE,98,212.5,212,170
28771,,,,,,2018-11-10,H,CHI,99,4,4.5,-200
28772,,,,,,2018-11-10,V,WAS,116,225.5,224,145
28773,,,,,,2018-11-10,H,MIA,110,3,3.5,-170
28774,,,,,,2018-11-10,V,PHI,106,210,211,170
28775,,,,,,2018-11-10,H,MEM,112,pk,4.5,-200
28776,,,,,,2018-11-10,V,BKN,100,226.5,223.5,300
28777,,,,,,2018-11-10,H,GSW,116,10,8,-400
28778,,,,,,2018-11-10,V,HOU,89,208,3.5,-170
28779,,,,,,2018-11-10,H,SAS,96,pk,212,145
28780,,,,,,2018-11-10,V,OKC,96,1,214.5,105
28781,,,,,,2018-11-10,H,DAL,111,216,1.5,-125
28782,,,,,,2018-11-10,V,LAL,101,5.5,5.5,-250
28783,,,,,,2018-11-10,H,SAC,86,240,237.5,200
28784,,,,,,2018-11-11,V,CHA,113,221,221.5,120
28785,,,,,,2018-11-11,H,DET,103,2,2.5,-140
28786,,,,,,2018-11-11,V,IND,103,209,209.5,125
28787,,,,,,2018-11-11,H,HOU,115,2.5,2.5,-145
28788,,,,,,2018-11-11,V,ORL,115,207.5,210.5,142
28789,,,,,,2018-11-11,H,NYK,89,1.5,3.5,-165
28790,,,,,,2018-11-11,V,MIL,121,220,224.5,140
28791,,,,,,2018-11-11,H,DEN,114,2,3.5,-160
28792,,,,,,2018-11-11,V,BOS,94,214,214.5,110
28793,,,,,,2018-11-11,H,POR,100,2.5,2,-130
28794,,,,,,2018-11-11,V,ATL,106,239,237,550
28795,,,,,,2018-11-11,H,LAL,107,11.5,11,-800
28796,,,,,,2018-11-12,V,ORL,109,220.5,222,280
28797,,,,,,2018-11-12,H,WAS,117,8.5,7.5,-360
28798,,,,,,2018-11-12,V,PHI,124,223,225,120
28799,,,,,,2018-11-12,H,MIA,114,1,2.5,-140
28800,,,,,,2018-11-12,V,NOP,126,230,228.5,400
28801,,,,,,2018-11-12,H,TOR,110,8.5,10,-550
28802,,,,,,2018-11-12,V,DAL,103,211,2.5,-140
28803,,,,,,2018-11-12,H,CHI,98,1,215.5,120
28804,,,,,,2018-11-12,V,UTA,96,2,3.5,-170
28805,,,,,,2018-11-12,H,MEM,88,205.5,203,145
28806,,,,,,2018-11-12,V,PHX,101,208,215,300
28807,,,,,,2018-11-12,H,OKC,118,8.5,8,-400
28808,,,,,,2018-11-12,V,BKN,113,222,226.5,145
28809,,,,,,2018-11-12,H,MIN,120,2.5,4,-170
28810,,,,,,2018-11-12,V,SAS,99,3.5,2.5,-140
28811,,,,,,2018-11-12,H,SAC,104,220,220.5,120
28812,,,,,,2018-11-12,V,GSW,116,2,3.5,-170
28813,,,,,,2018-11-12,H,LAC,121,232,226.5,145
28814,,,,,,2018-11-13,V,CHA,89,6.5,9,-450
28815,,,,,,2018-11-13,H,CLE,113,218.5,215,350
28816,,,,,,2018-11-13,V,HOU,109,212.5,217,150
28817,,,,,,2018-11-13,H,DEN,99,4,4.5,-180
28818,,,,,,2018-11-13,V,ATL,103,234,229.5,650
28819,,,,,,2018-11-13,H,GSW,110,13,11.5,-1000
28820,,,,,,2018-11-14,V,PHI,106,6,5.5,-240
28821,,,,,,2018-11-14,H,ORL,111,220,218,190
